ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|83|14.183|30.201|46.18|28.47|19.283|2.891|0.942
strcmp (GNU libc 2.39)|83|9.504|25.51|29.511|19.061|41.666|5.094|2.519
strcmp (LI-PaRAD)|84|7.961|23.961|23.993|16.043|50.119|6.512|3.296
strcmp (Arm OR 23.01)|84|14.866|31.137|31.407|30.197|12.658|2.67|0.637
strcmp (GNU libc 2.39)|84|9.503|25.509|29.515|19.136|41.194|5.119|2.531
strcmp (LI-PaRAD)|85|7.96|23.962|27.963|16.083|50.297|6.585|3.34
strcmp (Arm OR 23.01)|85|14.169|30.196|30.319|28.268|18.423|2.975|0.96
strcmp (GNU libc 2.39)|85|9.503|25.511|25.56|18.982|41.483|5.226|2.571
strcmp (LI-PaRAD)|86|7.959|23.962|23.969|15.885|50.611|6.733|3.374
strcmp (Arm OR 23.01)|86|15.106|31.131|31.464|30.186|12.581|2.734|0.644
strcmp (GNU libc 2.39)|86|9.501|25.509|25.53|18.937|41.46|5.295|2.599
strcmp (LI-PaRAD)|87|7.958|23.962|23.97|16.042|50.12|6.745|3.414
strcmp (Arm OR 23.01)|87|14.185|30.202|34.2|28.313|18.471|3.041|0.981
strcmp (GNU libc 2.39)|87|9.493|25.511|25.551|19.021|41.519|5.343|2.636
strcmp (LI-PaRAD)|88|7.977|23.976|24.125|15.954|50.393|6.84|3.413
strcmp (Arm OR 23.01)|88|14.488|31.128|31.868|30.307|11.716|2.777|0.627
strcmp (GNU libc 2.39)|88|10.237|26.317|30.318|20.62|37.453|4.835|2.323
strcmp (LI-PaRAD)|89|7.959|23.961|23.978|15.885|50.609|6.967|3.491
strcmp (Arm OR 23.01)|89|14.807|31.169|31.563|30.369|11.53|2.8|0.615
strcmp (GNU libc 2.39)|89|10.271|26.303|26.353|20.496|37.302|4.909|2.344
strcmp (LI-PaRAD)|90|7.984|23.966|24.093|16.065|49.854|6.938|3.488
strcmp (Arm OR 23.01)|90|14.305|30.996|32.024|30.045|12.981|2.882|0.717
strcmp (GNU libc 2.39)|90|10.302|26.318|38.317|20.739|38.002|4.934|2.385
strcmp (LI-PaRAD)|91|7.957|15.969|23.971|15.766|50.54|7.149|3.551
strcmp (Arm OR 23.01)|91|14.663|31.198|31.571|30.398|11.578|2.861|0.634
