        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcmp (Arm OR 23.01) |          88 |          6.838 |          7.210 |          7.501 |          7.186 |          1.981 |         11.410 |          0.228 |
             memcmp (LI-PaRAD) |          88 |          5.775 |          6.133 |          6.417 |          6.089 |          2.680 |         13.469 |          0.364 |     +18.01%
         memcmp (Arm OR 23.01) |          89 |          7.203 |          7.383 |          7.509 |          7.380 |          1.018 |         11.233 |          0.115 |
             memcmp (LI-PaRAD) |          89 |          5.774 |          5.780 |          6.048 |          5.794 |          0.747 |         14.307 |          0.104 |     +27.37%
         memcmp (Arm OR 23.01) |          90 |          6.838 |          7.191 |          7.506 |          7.165 |          1.898 |         11.703 |          0.224 |
             memcmp (LI-PaRAD) |          90 |          5.774 |          6.014 |          6.418 |          6.059 |          2.594 |         13.844 |          0.357 |     +18.26%
         memcmp (Arm OR 23.01) |          91 |          7.150 |          7.372 |          7.510 |          7.358 |          1.308 |         11.521 |          0.151 |
             memcmp (LI-PaRAD) |          91 |          5.775 |          5.780 |          5.813 |          5.785 |          0.198 |         14.650 |          0.029 |     +27.18%
         memcmp (Arm OR 23.01) |          92 |          7.039 |          7.223 |          7.479 |          7.226 |          1.335 |         11.860 |          0.158 |
             memcmp (LI-PaRAD) |          92 |          5.777 |          6.043 |          6.416 |          6.060 |          2.813 |         14.151 |          0.397 |     +19.25%
         memcmp (Arm OR 23.01) |          93 |          7.169 |          7.367 |          7.497 |          7.348 |          1.221 |         11.789 |          0.144 |
             memcmp (LI-PaRAD) |          93 |          5.775 |          5.780 |          5.828 |          5.787 |          0.247 |         14.967 |          0.037 |     +26.98%
         memcmp (Arm OR 23.01) |          94 |          6.834 |          7.118 |          7.511 |          7.140 |          2.361 |         12.268 |          0.289 |
             memcmp (LI-PaRAD) |          94 |          5.775 |          6.011 |          6.416 |          6.027 |          2.415 |         14.535 |          0.350 |     +18.48%
         memcmp (Arm OR 23.01) |          95 |          7.185 |          7.364 |          7.501 |          7.352 |          1.131 |         12.035 |          0.136 |
             memcmp (LI-PaRAD) |          95 |          5.774 |          5.780 |          6.112 |          5.789 |          0.651 |         15.285 |          0.095 |     +27.01%
         memcmp (Arm OR 23.01) |          96 |          7.092 |          7.408 |          7.632 |          7.406 |          1.520 |         12.076 |          0.184 |
             memcmp (LI-PaRAD) |          96 |          5.871 |          5.939 |          5.974 |          5.934 |          0.443 |         15.066 |          0.067 |     +24.79%
         memcmp (Arm OR 23.01) |          97 |          9.978 |         10.015 |         10.041 |         10.012 |          0.090 |          9.023 |          0.008 |
             memcmp (LI-PaRAD) |          97 |          7.507 |          7.513 |          7.527 |          7.512 |          0.031 |         12.025 |          0.004 |     +33.28%
         memcmp (Arm OR 23.01) |          98 |          9.980 |         10.015 |         10.051 |         10.011 |          0.098 |          9.117 |          0.009 |
             memcmp (LI-PaRAD) |          98 |          7.507 |          7.513 |          7.516 |          7.512 |          0.023 |         12.149 |          0.003 |     +33.27%
         memcmp (Arm OR 23.01) |          99 |          9.979 |         10.015 |         10.020 |         10.011 |          0.096 |          9.210 |          0.009 |
             memcmp (LI-PaRAD) |          99 |          7.507 |          7.512 |          7.516 |          7.512 |          0.022 |         12.274 |          0.003 |     +33.26%
         memcmp (Arm OR 23.01) |         100 |          9.246 |          9.642 |         10.017 |          9.606 |          1.784 |          9.698 |          0.173 |
