ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (LI-PaRAD)|81|7.957|23.962|24.004|16.042|50.126|6.28|3.179
strcmp (Arm OR 23.01)|81|14.591|30.88|46.819|29.749|15.771|2.646|0.724
strcmp (GNU libc 2.39)|81|10.285|26.328|26.35|20.706|36.777|4.413|2.117
strcmp (LI-PaRAD)|82|7.96|23.962|24.002|15.885|50.623|6.421|3.218
strcmp (Arm OR 23.01)|82|14.043|30.148|46.18|28.428|19.333|2.862|0.936
strcmp (GNU libc 2.39)|82|9.511|25.52|25.532|19.028|41.502|5.033|2.481
strcmp (LI-PaRAD)|83|7.959|23.962|23.99|15.885|50.619|6.499|3.257
strcmp (Arm OR 23.01)|83|14.522|30.874|31.266|29.65|14.074|2.704|0.699
strcmp (GNU libc 2.39)|83|10.277|26.326|42.326|20.547|38.891|4.602|2.207
strcmp (LI-PaRAD)|84|7.959|23.959|23.991|15.885|50.613|6.576|3.296
strcmp (Arm OR 23.01)|84|14.046|30.149|30.391|28.42|17.636|2.913|0.918
strcmp (GNU libc 2.39)|84|9.484|25.519|25.536|18.909|41.712|5.182|2.533
strcmp (LI-PaRAD)|85|7.961|23.96|23.967|16.042|50.115|6.589|3.335
strcmp (Arm OR 23.01)|85|14.608|30.924|31.37|29.818|13.755|2.751|0.706
strcmp (GNU libc 2.39)|85|10.322|26.328|26.371|20.785|36.819|4.621|2.228
strcmp (LI-PaRAD)|86|7.959|23.961|23.968|15.884|50.614|6.733|3.374
strcmp (Arm OR 23.01)|86|14.059|30.176|30.429|28.288|18.395|3.009|0.973
strcmp (GNU libc 2.39)|86|9.485|25.521|25.558|19.028|41.502|5.279|2.602
strcmp (LI-PaRAD)|87|7.959|23.959|23.979|16.003|50.062|6.752|3.409
strcmp (Arm OR 23.01)|87|14.73|30.905|38.967|29.914|14.141|2.81|0.729
strcmp (GNU libc 2.39)|87|10.287|26.314|38.331|20.733|38.015|4.771|2.308
strcmp (LI-PaRAD)|88|7.96|23.963|23.971|15.884|50.624|6.891|3.454
strcmp (Arm OR 23.01)|88|14.65|30.936|31.382|29.742|14.034|2.858|0.74
strcmp (GNU libc 2.39)|88|11.185|27.194|28.72|22.621|32.224|4.248|1.96
strcmp (LI-PaRAD)|89|7.959|23.961|23.979|15.885|50.61|6.968|3.491
strcmp (Arm OR 23.01)|89|14.573|30.88|31.202|29.773|13.8|2.886|0.745
strcmp (GNU libc 2.39)|89|11.179|27.196|27.275|22.452|32.736|4.34|1.999
strcmp (LI-PaRAD)|90|7.959|23.961|23.972|15.885|50.617|7.047|3.532
strcmp (Arm OR 23.01)|90|14.64|30.911|31.284|29.956|12.747|2.886|0.697
strcmp (GNU libc 2.39)|90|11.147|27.198|27.258|22.296|33.274|4.431|2.04
strcmp (LI-PaRAD)|91|7.958|23.962|23.969|16.042|50.12|7.055|3.571
strcmp (Arm OR 23.01)|91|14.801|30.878|31.318|29.738|13.692|2.951|0.744
strcmp (GNU libc 2.39)|91|11.173|27.195|27.25|22.453|32.724|4.436|2.043
strcmp (LI-PaRAD)|92|7.958|23.96|23.97|15.884|50.619|7.204|3.61
strcmp (Arm OR 23.01)|92|14.845|30.878|31.225|29.668|14.181|2.996|0.77
strcmp (GNU libc 2.39)|92|11.156|27.197|27.267|22.301|33.266|4.529|2.084
strcmp (LI-PaRAD)|93|7.957|23.963|23.97|16.043|50.122|7.21|3.65
strcmp (Arm OR 23.01)|93|14.758|30.895|31.398|29.798|13.739|3.011|0.771
strcmp (GNU libc 2.39)|93|11.188|27.195|31.452|22.454|32.835|4.536|2.089
strcmp (LI-PaRAD)|94|7.96|23.96|23.969|15.884|50.619|7.36|3.689
strcmp (Arm OR 23.01)|94|14.554|30.876|31.327|29.777|13.767|3.047|0.783
strcmp (GNU libc 2.39)|94|11.189|27.196|27.249|22.327|33.0|4.61|2.111
strcmp (LI-PaRAD)|95|7.958|23.96|23.969|15.884|50.615|7.438|3.728
strcmp (Arm OR 23.01)|95|14.591|30.92|38.811|29.888|14.083|3.071|0.798
strcmp (GNU libc 2.39)|95|11.173|27.199|31.196|22.614|32.283|4.587|2.113
strcmp (LI-PaRAD)|96|10.012|26.017|26.138|20.013|38.933|5.496|2.668
strcmp (Arm OR 23.01)|96|26.019|33.954|50.101|35.935|15.248|2.533|0.298
strcmp (GNU libc 2.39)|96|11.107|27.116|39.12|22.208|34.265|4.769|2.207
strcmp (LI-PaRAD)|97|10.012|26.018|26.144|20.019|38.919|5.55|2.693
strcmp (Arm OR 23.01)|97|33.769|33.938|50.102|36.0|15.004|2.552|0.288
strcmp (GNU libc 2.39)|97|11.113|27.119|27.168|22.373|32.842|4.753|2.2
strcmp (LI-PaRAD)|98|10.012|26.017|26.102|20.012|38.947|5.612|2.725
strcmp (Arm OR 23.01)|98|33.783|33.968|50.092|35.855|14.522|2.586|0.28
